locus_tag	ftype	length_bp	gene	EC_number	COG	product
JDBAEIFD_02430	CDS	1386				hypothetical protein
JDBAEIFD_02431	CDS	2046				hypothetical protein
JDBAEIFD_02432	CDS	393				hypothetical protein
JDBAEIFD_02433	CDS	1374				hypothetical protein
JDBAEIFD_02434	CDS	1008				hypothetical protein
JDBAEIFD_02435	CDS	1077	dinB1	2.7.7.7	COG0389	DNA polymerase IV 1
JDBAEIFD_02436	CDS	1428				hypothetical protein
JDBAEIFD_02437	CDS	1215			COG0628	Putative transport protein
JDBAEIFD_02438	CDS	936	hcaB_2	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
JDBAEIFD_02439	CDS	1278				hypothetical protein
JDBAEIFD_02440	CDS	735				hypothetical protein
JDBAEIFD_02441	tRNA	75				tRNA-Ala(ggc)
JDBAEIFD_02442	CDS	696	gpgP	3.1.3.85	COG0406	Glucosyl-3-phosphoglycerate phosphatase
JDBAEIFD_02443	CDS	384	rsfS		COG0799	Ribosomal silencing factor RsfS
JDBAEIFD_02444	CDS	1230				hypothetical protein
JDBAEIFD_02445	CDS	600	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
JDBAEIFD_02446	CDS	156				hypothetical protein
JDBAEIFD_02447	CDS	1314	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
JDBAEIFD_02448	CDS	720	mshD_7	2.3.1.189		Mycothiol acetyltransferase
JDBAEIFD_02449	CDS	423	glpE	2.8.1.1		Thiosulfate sulfurtransferase GlpE
JDBAEIFD_02450	CDS	1101	nikB		COG0601	Nickel transport system permease protein NikB
JDBAEIFD_02451	CDS	993				hypothetical protein
JDBAEIFD_02452	CDS	402	btuD_9	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JDBAEIFD_02453	CDS	693				IS481 family transposase ISMysp6
JDBAEIFD_02454	CDS	1449	gsiA_2	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
JDBAEIFD_02455	CDS	1638	nikA		COG0747	Nickel-binding periplasmic protein
JDBAEIFD_02456	CDS	1167	proB	2.7.2.11	COG0263	Glutamate 5-kinase
JDBAEIFD_02457	CDS	1524	obg	3.6.5.-	COG0536	GTPase Obg
JDBAEIFD_02458	CDS	258	rpmA		COG0211	50S ribosomal protein L27
JDBAEIFD_02459	CDS	321	rplU		COG0261	50S ribosomal protein L21
JDBAEIFD_02460	CDS	1086				hypothetical protein
JDBAEIFD_02461	CDS	3384	rne	3.1.26.12		Ribonuclease E
JDBAEIFD_02462	CDS	1509	appC	7.1.1.3	COG1271	Cytochrome bd-II ubiquinol oxidase subunit 1
JDBAEIFD_02463	CDS	1050	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
JDBAEIFD_02464	CDS	1653	cydD		COG4988	ATP-binding/permease protein CydD
JDBAEIFD_02465	CDS	2046	btuD_10	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JDBAEIFD_02466	CDS	1749	devS_1	2.7.13.3	COG2203	Oxygen sensor histidine kinase response regulator DevS/DosS
JDBAEIFD_02467	CDS	657	devR_2		COG2197	DNA-binding transcriptional activator DevR/DosR
JDBAEIFD_02468	CDS	975	ghrA	1.1.1.81		Glyoxylate/hydroxypyruvate reductase A
JDBAEIFD_02469	CDS	909	fpg1	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase 1
JDBAEIFD_02470	CDS	777	rnc	3.1.26.3	COG0571	Ribonuclease 3
JDBAEIFD_02471	CDS	198	rpmF_1		COG0333	50S ribosomal protein L32
JDBAEIFD_02472	CDS	492			COG1399	putative protein
JDBAEIFD_02473	CDS	498				hypothetical protein
JDBAEIFD_02474	CDS	495	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
JDBAEIFD_02475	CDS	558	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
JDBAEIFD_02476	CDS	1590				hypothetical protein
JDBAEIFD_02477	CDS	690	ecsA		COG1131	ABC-type transporter ATP-binding protein EcsA
JDBAEIFD_02478	CDS	2253	recG	3.6.4.12		ATP-dependent DNA helicase RecG
JDBAEIFD_02479	CDS	1524				hypothetical protein
JDBAEIFD_02480	CDS	192	rpmB_1		COG0227	50S ribosomal protein L28
JDBAEIFD_02481	CDS	525		2.3.1.-	COG0454	putative N-acetyltransferase
JDBAEIFD_02482	CDS	1020	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
JDBAEIFD_02483	CDS	519				hypothetical protein
JDBAEIFD_02484	CDS	1173	ddl_3	6.3.2.4	COG1181	D-alanine--D-alanine ligase
JDBAEIFD_02485	CDS	1155	metB_1	2.5.1.48	COG0626	Cystathionine gamma-synthase
JDBAEIFD_02486	CDS	1044	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
JDBAEIFD_02487	CDS	741	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
JDBAEIFD_02488	CDS	1317	murAA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
JDBAEIFD_02489	CDS	660	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
JDBAEIFD_02490	CDS	1455	leuC	4.2.1.33		3-isopropylmalate dehydratase large subunit
JDBAEIFD_02491	CDS	720	rhmR		COG1414	putative HTH-type transcriptional regulator RhmR
JDBAEIFD_02492	tRNA	74				tRNA-Glu(ctc)
JDBAEIFD_02493	tRNA	73				tRNA-Gln(ctg)
JDBAEIFD_02494	CDS	450				hypothetical protein
JDBAEIFD_02495	CDS	1266				hypothetical protein
JDBAEIFD_02496	CDS	720				hypothetical protein
JDBAEIFD_02497	CDS	222				hypothetical protein
JDBAEIFD_02498	CDS	531				hypothetical protein
JDBAEIFD_02499	CDS	1029				hypothetical protein
JDBAEIFD_02500	CDS	834				hypothetical protein
JDBAEIFD_02501	CDS	2814	secA			Protein translocase subunit SecA
JDBAEIFD_02502	CDS	1011				hypothetical protein
JDBAEIFD_02503	CDS	1278				hypothetical protein
JDBAEIFD_02504	CDS	642	hpf		COG1544	Ribosome hibernation promotion factor
JDBAEIFD_02505	CDS	852	pyrE_1	2.4.2.10		Orotate phosphoribosyltransferase
JDBAEIFD_02506	CDS	1674	lpqB			Lipoprotein LpqB
JDBAEIFD_02507	CDS	1773	mtrB	2.7.13.3		Sensor histidine kinase MtrB
JDBAEIFD_02508	CDS	684	mtrA		COG0745	DNA-binding response regulator MtrA
JDBAEIFD_02509	CDS	1167				hypothetical protein
JDBAEIFD_02510	CDS	684				hypothetical protein
JDBAEIFD_02511	CDS	1194				putative membrane protein
JDBAEIFD_02512	CDS	1017				hypothetical protein
JDBAEIFD_02513	CDS	1293				hypothetical protein
JDBAEIFD_02514	CDS	1185				hypothetical protein
JDBAEIFD_02515	CDS	990				hypothetical protein
JDBAEIFD_02516	CDS	831				hypothetical protein
JDBAEIFD_02517	CDS	1596	ahcY	3.3.1.1		Adenosylhomocysteinase
JDBAEIFD_02518	CDS	204				hypothetical protein
JDBAEIFD_02519	CDS	1473	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
JDBAEIFD_02520	CDS	276				hypothetical protein
JDBAEIFD_02521	CDS	324				hypothetical protein
JDBAEIFD_02522	CDS	366				hypothetical protein
JDBAEIFD_02523	CDS	855	wbbL	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
JDBAEIFD_02524	CDS	1644				hypothetical protein
JDBAEIFD_02525	CDS	3510				hypothetical protein
JDBAEIFD_02526	CDS	330	whiB_2			Transcriptional regulator WhiB
JDBAEIFD_02527	CDS	783				hypothetical protein
JDBAEIFD_02528	CDS	876	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
JDBAEIFD_02529	CDS	2355				hypothetical protein
JDBAEIFD_02530	CDS	477				hypothetical protein
JDBAEIFD_02531	CDS	1032	arnC	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
JDBAEIFD_02532	CDS	933	hldD_2	5.1.3.20		ADP-L-glycero-D-manno-heptose-6-epimerase
JDBAEIFD_02533	CDS	534				hypothetical protein
JDBAEIFD_02534	CDS	2409				hypothetical protein
JDBAEIFD_02535	CDS	1029				hypothetical protein
JDBAEIFD_02536	CDS	1275				hypothetical protein
JDBAEIFD_02537	CDS	738		2.4.1.54		Undecaprenyl-phosphate mannosyltransferase
JDBAEIFD_02538	CDS	441				hypothetical protein
JDBAEIFD_02539	CDS	2277				hypothetical protein
JDBAEIFD_02540	CDS	849	strL	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
JDBAEIFD_02541	CDS	621	rmlC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
JDBAEIFD_02542	CDS	954				hypothetical protein
JDBAEIFD_02543	CDS	2076				hypothetical protein
JDBAEIFD_02544	CDS	2484	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JDBAEIFD_02545	CDS	378				hypothetical protein
JDBAEIFD_02546	CDS	1506				hypothetical protein
JDBAEIFD_02547	CDS	2784				hypothetical protein
JDBAEIFD_02548	CDS	2385				hypothetical protein
JDBAEIFD_02549	CDS	996	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
JDBAEIFD_02550	CDS	918	COQ3_4	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
JDBAEIFD_02551	CDS	1386	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JDBAEIFD_02552	CDS	1212	btuD_11	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JDBAEIFD_02553	CDS	834	tagG		COG1682	Teichoic acid translocation permease protein TagG
JDBAEIFD_02554	CDS	1206	tagU	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
JDBAEIFD_02555	CDS	462				hypothetical protein
JDBAEIFD_02556	CDS	933	lcpB		COG1316	putative cell wall biosynthesis protein LcpB
JDBAEIFD_02557	CDS	537	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
JDBAEIFD_02558	CDS	1167	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
JDBAEIFD_02559	CDS	504				hypothetical protein
JDBAEIFD_02560	CDS	1197	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
JDBAEIFD_02561	CDS	1323	sasA_9	2.7.-.-		Adaptive-response sensory-kinase SasA
JDBAEIFD_02562	CDS	693	regX3_2		COG0745	Sensory transduction protein regX3
JDBAEIFD_02563	CDS	1326				hypothetical protein
JDBAEIFD_02564	CDS	714	nreC_2		COG2197	Oxygen regulatory protein NreC
JDBAEIFD_02565	CDS	816	bceA_1		COG1136	Bacitracin export ATP-binding protein BceA
JDBAEIFD_02566	CDS	2514				hypothetical protein
JDBAEIFD_02567	CDS	3810				hypothetical protein
JDBAEIFD_02568	CDS	339				hypothetical protein
JDBAEIFD_02569	CDS	249	whiB1			Transcriptional regulator WhiB1
JDBAEIFD_02570	CDS	456				hypothetical protein
JDBAEIFD_02571	CDS	915				hypothetical protein
JDBAEIFD_02572	CDS	804				hypothetical protein
JDBAEIFD_02573	CDS	3417	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
JDBAEIFD_02574	CDS	3651	recB	3.1.11.5		RecBCD enzyme subunit RecB
JDBAEIFD_02575	CDS	1935	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
JDBAEIFD_02576	CDS	498	ysnE	2.3.1.-		putative N-acetyltransferase YsnE
JDBAEIFD_02577	CDS	1482	gltP		COG1301	Proton/glutamate-aspartate symporter
JDBAEIFD_02578	tRNA	89				tRNA-Asp(gtc)
JDBAEIFD_02579	CDS	597				hypothetical protein
JDBAEIFD_02580	CDS	1239				hypothetical protein
JDBAEIFD_02581	CDS	879		3.-.-.-		putative hydrolase
JDBAEIFD_02582	CDS	855				hypothetical protein
JDBAEIFD_02583	CDS	1473	gltD_2	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
JDBAEIFD_02584	CDS	615				hypothetical protein
JDBAEIFD_02585	CDS	1278	phoA	3.1.3.1	COG1785	Alkaline phosphatase 4
JDBAEIFD_02586	CDS	1533		4.2.1.79		2-methylcitrate dehydratase
JDBAEIFD_02587	CDS	894	prpB	4.1.3.30	COG2513	2-methylisocitrate lyase
JDBAEIFD_02588	CDS	1116	gltA	2.3.3.5		2-methylcitrate synthase
JDBAEIFD_02589	CDS	1671				hypothetical protein
JDBAEIFD_02590	CDS	195				hypothetical protein
JDBAEIFD_02591	CDS	810	citE	4.1.-.-	COG2301	Citrate lyase subunit beta-like protein
JDBAEIFD_02592	CDS	477	paaZ		COG2030	Bifunctional protein PaaZ
JDBAEIFD_02593	CDS	1176	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
JDBAEIFD_02594	CDS	2154	accA1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
JDBAEIFD_02595	CDS	1608		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
JDBAEIFD_02596	CDS	720	slmA_3			Nucleoid occlusion factor SlmA
JDBAEIFD_02597	CDS	1179	bkdA_2	1.2.4.4	COG1071	3-methyl-2-oxobutanoate dehydrogenase subunit alpha
JDBAEIFD_02598	CDS	1080	bkdB_2	1.2.4.4	COG0022	3-methyl-2-oxobutanoate dehydrogenase subunit beta
JDBAEIFD_02599	CDS	1539				hypothetical protein
JDBAEIFD_02600	CDS	780	scoA_1	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
JDBAEIFD_02601	CDS	663	scoB_1	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
JDBAEIFD_02602	CDS	1182		2.3.1.9	COG0183	putative acetyl-CoA acetyltransferase
JDBAEIFD_02603	CDS	330				hypothetical protein
JDBAEIFD_02604	CDS	1263				hypothetical protein
JDBAEIFD_02605	CDS	303				hypothetical protein
JDBAEIFD_02606	CDS	240				hypothetical protein
JDBAEIFD_02607	CDS	441				hypothetical protein
JDBAEIFD_02608	CDS	621	yxeO	3.6.3.-	COG1126	putative amino-acid import ATP-binding protein YxeO
JDBAEIFD_02609	CDS	876				hypothetical protein
JDBAEIFD_02610	CDS	1047				hypothetical protein
JDBAEIFD_02611	CDS	3267		1.18.1.2		Ferredoxin--NADP reductase
JDBAEIFD_02612	CDS	387				hypothetical protein
JDBAEIFD_02613	CDS	429				hypothetical protein
JDBAEIFD_02614	CDS	642				hypothetical protein
JDBAEIFD_02615	CDS	1719	poxB	1.2.5.1	COG0028	Pyruvate dehydrogenase [ubiquinone]
JDBAEIFD_02616	CDS	600				hypothetical protein
JDBAEIFD_02617	CDS	906				hypothetical protein
JDBAEIFD_02618	CDS	789				hypothetical protein
JDBAEIFD_02619	CDS	477				hypothetical protein
JDBAEIFD_02620	CDS	1899		1.3.-.-	COG1960	putative acyl-CoA dehydrogenase FadE10
JDBAEIFD_02621	tmRNA	367	ssrA			transfer-messenger RNA, SsrA
JDBAEIFD_02622	CDS	561				hypothetical protein
JDBAEIFD_02623	CDS	879				hypothetical protein
JDBAEIFD_02624	CDS	1635				hypothetical protein
JDBAEIFD_02625	CDS	1062	ligC	6.5.1.1	COG1793	DNA ligase C
JDBAEIFD_02626	CDS	834				hypothetical protein
JDBAEIFD_02627	CDS	735	tgnD	3.5.1.-		(E)-2-((N-methylformamido)methylene)succinate hydrolase
JDBAEIFD_02628	CDS	1677	tobZ	6.1.2.2		nebramycin 5' synthase
JDBAEIFD_02629	CDS	1518	hisB_2	3.1.3.15		Histidine biosynthesis bifunctional protein HisB
JDBAEIFD_02630	CDS	1056				hypothetical protein
JDBAEIFD_02631	CDS	957				hypothetical protein
JDBAEIFD_02632	CDS	1236	mshA_4	2.4.1.250	COG0438	D-inositol 3-phosphate glycosyltransferase
JDBAEIFD_02633	CDS	732	gmhA	5.3.1.28		Phosphoheptose isomerase
JDBAEIFD_02634	CDS	1413	hldE		COG2870	Bifunctional protein HldE
JDBAEIFD_02635	CDS	705	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
JDBAEIFD_02636	CDS	1011				hypothetical protein
JDBAEIFD_02637	CDS	1002	galE1	5.1.3.2	COG1088	UDP-glucose 4-epimerase
JDBAEIFD_02638	CDS	471	smpB		COG0691	SsrA-binding protein
JDBAEIFD_02639	CDS	1299	smc_4			Chromosome partition protein Smc
JDBAEIFD_02640	CDS	915	ftsX		COG2177	Cell division protein FtsX
JDBAEIFD_02641	CDS	690	ftsE		COG2884	Cell division ATP-binding protein FtsE
JDBAEIFD_02642	CDS	834	frcA_1	7.5.2.-	COG1129	Fructose import ATP-binding protein FrcA
JDBAEIFD_02643	CDS	1245	nagC_2		COG1940	N-acetylglucosamine repressor
JDBAEIFD_02644	CDS	1233	xylH_1		COG4214	Xylose transport system permease protein XylH
JDBAEIFD_02645	CDS	1548	xylG_2	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
JDBAEIFD_02646	CDS	1128	chvE_2		COG4213	Multiple sugar-binding periplasmic receptor ChvE
JDBAEIFD_02647	CDS	591	betI_8			HTH-type transcriptional regulator BetI
JDBAEIFD_02648	CDS	1326	entS_6			Enterobactin exporter EntS
JDBAEIFD_02649	CDS	1149	prfB		COG1186	Peptide chain release factor 2
JDBAEIFD_02650	CDS	426	rppH_2	3.6.1.-		RNA pyrophosphohydrolase
JDBAEIFD_02651	CDS	1230	dinB_3	2.7.7.7	COG0389	DNA polymerase IV
JDBAEIFD_02652	CDS	2400				hypothetical protein
JDBAEIFD_02653	CDS	432				hypothetical protein
JDBAEIFD_02654	CDS	489				hypothetical protein
JDBAEIFD_02655	CDS	531				hypothetical protein
JDBAEIFD_02656	CDS	396				hypothetical protein
JDBAEIFD_02657	CDS	207				hypothetical protein
JDBAEIFD_02658	CDS	933				hypothetical protein
JDBAEIFD_02659	CDS	861				hypothetical protein
JDBAEIFD_02660	CDS	1227				hypothetical protein
JDBAEIFD_02661	CDS	786				hypothetical protein
JDBAEIFD_02662	CDS	825	cpo	1.11.1.10		Non-heme chloroperoxidase
JDBAEIFD_02663	CDS	1119	adhD	1.1.1.1	COG1062	Putative alcohol dehydrogenase D
JDBAEIFD_02664	CDS	756	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JDBAEIFD_02665	CDS	468		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
JDBAEIFD_02666	CDS	1224	pcaF	2.3.1.174	COG0183	Beta-ketoadipyl-CoA thiolase
JDBAEIFD_02667	CDS	1197	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
JDBAEIFD_02668	CDS	750				hypothetical protein
JDBAEIFD_02669	CDS	408				hypothetical protein
JDBAEIFD_02670	CDS	1062	thiK_1	2.7.1.89		Thiamine kinase
JDBAEIFD_02671	CDS	1251	bbsG	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
JDBAEIFD_02672	CDS	1590	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
JDBAEIFD_02673	CDS	1272				hypothetical protein
JDBAEIFD_02674	tRNA	77				tRNA-Arg(gcg)
JDBAEIFD_02675	CDS	873	livH		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
JDBAEIFD_02676	CDS	717	livF_2		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
JDBAEIFD_02677	CDS	753	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
JDBAEIFD_02678	CDS	1674	bicA		COG0659	Bicarbonate transporter BicA
JDBAEIFD_02679	CDS	597				hypothetical protein
JDBAEIFD_02680	CDS	732	fabG3	1.1.1.53		3-alpha-(or 20-beta)-hydroxysteroid dehydrogenase
JDBAEIFD_02681	CDS	1011	qorA_3	1.6.5.5	COG0604	Quinone oxidoreductase 1
JDBAEIFD_02682	CDS	591	kstR2			HTH-type transcriptional repressor KstR2
JDBAEIFD_02683	CDS	759	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JDBAEIFD_02684	CDS	936	yihR		COG2017	putative protein YihR
JDBAEIFD_02685	CDS	1644				hypothetical protein
JDBAEIFD_02686	CDS	1044			COG1253	putative protein
JDBAEIFD_02687	CDS	1329				hypothetical protein
JDBAEIFD_02688	CDS	795	phoP_3		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
JDBAEIFD_02689	CDS	1086	sasA_10	2.7.-.-		Adaptive-response sensory-kinase SasA
JDBAEIFD_02690	CDS	969	bcrA_4			Bacitracin transport ATP-binding protein BcrA
JDBAEIFD_02691	CDS	810				hypothetical protein
JDBAEIFD_02692	CDS	3810	kgd	2.2.1.5	COG0508	Multifunctional 2-oxoglutarate metabolism enzyme
JDBAEIFD_02693	CDS	957	cdhR_2		COG4977	HTH-type transcriptional regulator CdhR
JDBAEIFD_02694	CDS	174				hypothetical protein
JDBAEIFD_02695	CDS	624				hypothetical protein
JDBAEIFD_02696	CDS	609				hypothetical protein
JDBAEIFD_02697	CDS	807				hypothetical protein
JDBAEIFD_02698	CDS	1170	pilT		COG2805	Twitching mobility protein
JDBAEIFD_02699	CDS	291	rsrA			Anti-sigma factor RsrA
JDBAEIFD_02700	CDS	786				hypothetical protein
JDBAEIFD_02701	CDS	546	bfrB	1.16.3.1	COG1528	Ferritin BfrB
JDBAEIFD_02702	CDS	504				hypothetical protein
JDBAEIFD_02703	CDS	1311	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
JDBAEIFD_02704	CDS	1083	rsgA_1	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
JDBAEIFD_02705	CDS	798	hisN	3.1.3.15	COG0483	Histidinol-phosphatase
JDBAEIFD_02706	CDS	735		2.1.1.-	COG0500	putative methyltransferase
JDBAEIFD_02707	CDS	777	gph_4	3.1.3.18		Phosphoglycolate phosphatase
JDBAEIFD_02708	CDS	1515	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
JDBAEIFD_02709	CDS	504				hypothetical protein
JDBAEIFD_02710	CDS	786				hypothetical protein
JDBAEIFD_02711	CDS	822	COQ5_4	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
JDBAEIFD_02712	CDS	1113				hypothetical protein
JDBAEIFD_02713	CDS	387				hypothetical protein
JDBAEIFD_02714	CDS	885				hypothetical protein
JDBAEIFD_02715	CDS	207				hypothetical protein
JDBAEIFD_02716	CDS	1605				hypothetical protein
JDBAEIFD_02717	CDS	696				hypothetical protein
JDBAEIFD_02718	CDS	1086				hypothetical protein
JDBAEIFD_02719	CDS	915				hypothetical protein
JDBAEIFD_02720	CDS	735				hypothetical protein
JDBAEIFD_02721	CDS	1095				hypothetical protein
JDBAEIFD_02722	CDS	2562				hypothetical protein
JDBAEIFD_02723	CDS	624				hypothetical protein
JDBAEIFD_02724	CDS	399	yccF		COG3304	Inner membrane protein YccF
JDBAEIFD_02725	CDS	504	ybaK_1	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
JDBAEIFD_02726	CDS	771	yggS		COG0325	Pyridoxal phosphate homeostasis protein
JDBAEIFD_02727	CDS	174				hypothetical protein
JDBAEIFD_02728	CDS	369	yidH		COG2149	Inner membrane protein YidH
JDBAEIFD_02729	CDS	396				hypothetical protein
JDBAEIFD_02730	CDS	1077	lipM	2.3.1.181		Octanoyltransferase LipM
JDBAEIFD_02731	CDS	849				hypothetical protein
JDBAEIFD_02732	CDS	1647	cimA	2.3.1.182	COG0119	(R)-citramalate synthase
JDBAEIFD_02733	CDS	672				hypothetical protein
JDBAEIFD_02734	CDS	1110	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
JDBAEIFD_02735	CDS	1068	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
JDBAEIFD_02736	CDS	549				hypothetical protein
JDBAEIFD_02737	CDS	1029	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
JDBAEIFD_02738	CDS	525	ilvH	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
JDBAEIFD_02739	CDS	1878	ilvB1	2.2.1.6	COG0028	Acetolactate synthase large subunit IlvB1
JDBAEIFD_02740	CDS	552				hypothetical protein
JDBAEIFD_02741	CDS	696				hypothetical protein
JDBAEIFD_02742	CDS	588				hypothetical protein
JDBAEIFD_02743	CDS	624	liaR_3		COG2197	Transcriptional regulatory protein LiaR
JDBAEIFD_02744	CDS	1356				hypothetical protein
JDBAEIFD_02745	CDS	462				hypothetical protein
JDBAEIFD_02746	CDS	861				hypothetical protein
JDBAEIFD_02747	CDS	891	drrA_7	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
JDBAEIFD_02748	CDS	999				hypothetical protein
JDBAEIFD_02749	CDS	921	bcrA_5			Bacitracin transport ATP-binding protein BcrA
JDBAEIFD_02750	CDS	630				hypothetical protein
JDBAEIFD_02751	CDS	1719	malL_3	3.2.1.10	COG0366	Oligo-1,6-glucosidase
JDBAEIFD_02752	CDS	942	melC_2		COG0395	Melibiose/raffinose/stachyose import permease protein MelC
JDBAEIFD_02753	CDS	927	melD_3		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
JDBAEIFD_02754	CDS	1269				hypothetical protein
JDBAEIFD_02755	CDS	2223	rafA_1	3.2.1.22		Alpha-galactosidase
JDBAEIFD_02756	CDS	1164	nagC_3		COG1940	N-acetylglucosamine repressor
JDBAEIFD_02757	CDS	444				hypothetical protein
JDBAEIFD_02758	CDS	327				hypothetical protein
JDBAEIFD_02759	CDS	435				hypothetical protein
JDBAEIFD_02760	CDS	1716	ilvD_1	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
JDBAEIFD_02761	CDS	2388				hypothetical protein
JDBAEIFD_02762	CDS	1863	ilvD_2	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
JDBAEIFD_02763	CDS	2283		3.2.1.-		Beta-xylosidase
JDBAEIFD_02764	CDS	894	ngcG_4		COG0395	Diacetylchitobiose uptake system permease protein NgcG
JDBAEIFD_02765	CDS	1047	ngcF_4		COG1175	Diacetylchitobiose uptake system permease protein NgcF
JDBAEIFD_02766	CDS	1296	dasA_5		COG1653	Diacetylchitobiose binding protein DasA
JDBAEIFD_02767	CDS	1008	degA_3		COG1609	HTH-type transcriptional regulator DegA
JDBAEIFD_02768	CDS	675		4.2.1.96		Putative pterin-4-alpha-carbinolamine dehydratase
JDBAEIFD_02769	CDS	1602	dtpT		COG3104	Di-/tripeptide transporter
JDBAEIFD_02770	CDS	1353	phrB	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
JDBAEIFD_02771	CDS	1044				hypothetical protein
JDBAEIFD_02772	CDS	594	betI_9			HTH-type transcriptional regulator BetI
JDBAEIFD_02773	CDS	549				hypothetical protein
JDBAEIFD_02774	CDS	1497	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
JDBAEIFD_02775	CDS	1515	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
JDBAEIFD_02776	CDS	300	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
JDBAEIFD_02777	CDS	276				hypothetical protein
